Posicao;TIPO;Estado;VrCausa;Procedencia;tempo;VrPago
Réu;Cível Seguros;SP;6770.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;29518.33;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;445.28;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;22424.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30456.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11231.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;12440.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;72060.4;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1090.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;23370.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;13733.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;545869.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;45019.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;572.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;42709.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;27470.19;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;9725.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;32.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;355573.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;19961.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5386.58;OUTRAS HIPÓTESES;17;
Réu;Cível Seguros;SP;74885.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30454.89;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;228.33;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;31273.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;531.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;158445.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;329985.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;182.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30723.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;34394.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;99808.42;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;148.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1157.36;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.19;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;6374.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2.27;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1539.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;26279.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;27825.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;28477.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;142.56;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;21240.09;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;68014.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;45845.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;416364.51;OUTRAS HIPÓTESES;57;263667.46
Réu;Cível Seguros;SP;2696158.5;OUTRAS HIPÓTESES;116;574774.75
Réu;Cível Seguros;SP;20.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;44327.13;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;86101.79;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;49372.72;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;13210.33;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;20866.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;41970.14;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5877.03;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4072.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2972.25;OUTRAS HIPÓTESES;10;2162.66
Réu;Cível Seguros;SP;6368.79;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5170.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1851.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;958.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;74338.94;OUTRAS HIPÓTESES;72;
Réu;Cível Seguros;SP;1744.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;29882.82;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5649.79;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;15078769.38;OUTRAS HIPÓTESES;137;
Réu;Cível Seguros;SP;16334.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;29643.46;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4893.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;907.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;181589.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1681072.1;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2.45;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1308548.24;OUTRAS HIPÓTESES;37;
Réu;Cível Seguros;SP;842259.23;OUTRAS HIPÓTESES;55;
Réu;Cível Seguros;SP;2.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;58834.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;55043.34;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;566172.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;99312.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2035.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;283899.09;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1919.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;76921.76;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5494.04;OUTRAS HIPÓTESES;13;352716.1
Réu;Cível Seguros;SP;9305.92;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;10888.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5036651.68;OUTRAS HIPÓTESES;12;
Réu;Cível Seguros;SP;20365.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;7274.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;163710.06;OUTRAS HIPÓTESES;10;
Réu;Cível Seguros;SP;610324.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8504.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1829.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5701.37;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;89682.06;OUTRAS HIPÓTESES;35;
Réu;Cível Seguros;SP;11167.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;13669.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;26803.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;309277.81;OUTRAS HIPÓTESES;55;
Réu;Cível Seguros;SP;612746.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3986.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;436084.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;667.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;14999.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;32391.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;58218.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;202008.14;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;739310.93;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;58830.06;OUTRAS HIPÓTESES;22;
Réu;Cível Seguros;SP;11305.49;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;17782.09;OUTRAS HIPÓTESES;14;
Réu;Cível Seguros;SP;41967.54;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;599.84;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2414.07;OUTRAS HIPÓTESES;2;
Réu;Cível Seguros;SP;19403;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;16907.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;10968.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3048.21;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4078.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;23316.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;77740.34;OUTRAS HIPÓTESES;89;
Réu;Cível Seguros;SP;830021.45;OUTRAS HIPÓTESES;166;
Réu;Cível Seguros;SP;21621.73;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;198844.76;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;373.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1726.03;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;155.72;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;42626.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;62914.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;150864.13;OUTRAS HIPÓTESES;15;
Réu;Cível Seguros;SP;434.1;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8355.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1088.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;647547.53;OUTRAS HIPÓTESES;52;8221.39
Réu;Cível Seguros;SP;2.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1937.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2353.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1894.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;10268.21;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4084.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;7163.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;20501.06;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;120084.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;775428.95;OUTRAS HIPÓTESES;173;
Réu;Cível Seguros;SP;76698.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5543.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1749.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;15921.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4536.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;6548.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1143.1;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;119782.24;OUTRAS HIPÓTESES;26;
Réu;Cível Seguros;SP;104.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3821276.23;OUTRAS HIPÓTESES;50;
Réu;Cível Seguros;SP;;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;49406.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2328.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2.5;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;380516.96;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;32520.43;OUTRAS HIPÓTESES;15;
Réu;Cível Seguros;SP;0.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4663.58;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;979.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;6884.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;121.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;9768.77;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;18756.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2685.9;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;349764.06;OUTRAS HIPÓTESES;0;
Réu;Cível Seguros;SP;10910.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;602107.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;6920.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;672812.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;10633.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;50155.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30321.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;43379.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1043.34;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;35269.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;244.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1916934.1;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;130475.35;OUTRAS HIPÓTESES;65;
Réu;Cível Seguros;SP;15958.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;274013.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1894515.46;OUTRAS HIPÓTESES;58;5407.72
Réu;Cível Seguros;SP;58654.55;OUTRAS HIPÓTESES;100;
Réu;Cível Seguros;SP;498417.68;OUTRAS HIPÓTESES;80;
Réu;Cível Seguros;SP;94.75;OUTRAS HIPÓTESES;57;25976.47
Réu;Cível Seguros;SP;34157.82;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;337.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;43058.25;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;7824.11;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;17402.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;43970;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30321.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3532.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;41616.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;72349.73;OUTRAS HIPÓTESES;14;
Réu;Cível Seguros;SP;1308194.25;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;20127.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;548.79;OUTRAS HIPÓTESES;0;
Réu;Cível Seguros;SP;12019.39;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;14682.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;342763.93;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5879.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;28279.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;860585.46;OUTRAS HIPÓTESES;111;
Réu;Cível Seguros;SP;527.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8080.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2.45;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;7237.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;263459.55;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1169429.61;OUTRAS HIPÓTESES;80;
Réu;Cível Seguros;SP;546623.64;OUTRAS HIPÓTESES;99;
Réu;Cível Seguros;SP;904253.52;OUTRAS HIPÓTESES;41;
Réu;Cível Seguros;SP;22019.56;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;165.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;33174.62;OUTRAS HIPÓTESES;113;
Réu;Cível Seguros;SP;379.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;69997.67;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1009.5;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;152859.86;OUTRAS HIPÓTESES;85;
Réu;Cível Seguros;SP;9331.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;21380.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;68193.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5178.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;73430.5;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;792821.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4372.99;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;630861.01;OUTRAS HIPÓTESES;14;
Réu;Cível Seguros;SP;536033.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;358360.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;72.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;60913.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;192225.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;22018.55;OUTRAS HIPÓTESES;122;
Réu;Cível Seguros;SP;10975.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;16506.75;OUTRAS HIPÓTESES;6;
Réu;Cível Seguros;SP;12958.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;15520.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1633.6;OUTRAS HIPÓTESES;28;7372.23
Réu;Cível Seguros;SP;934324.19;OUTRAS HIPÓTESES;25;
Réu;Cível Seguros;SP;24.9;OUTRAS HIPÓTESES;73;
Réu;Cível Seguros;SP;346.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;105103.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;23374.58;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;80017.27;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;173.21;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.03;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;13343.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;110306.5;OUTRAS HIPÓTESES;108;
Réu;Cível Seguros;SP;6889.92;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1633.46;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;28625.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30316.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;237011.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;12788.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5068.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;20977.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;118977.4;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;979.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;34871.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;14594.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;392029.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;15010.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;609138.7;OUTRAS HIPÓTESES;145;
Réu;Cível Seguros;SP;46290.36;OUTRAS HIPÓTESES;28;
Réu;Cível Seguros;SP;1091.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1608.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2178.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;75802.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;17320.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;58.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;160127.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2.19;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;573.58;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;655891.37;OUTRAS HIPÓTESES;48;
Réu;Cível Seguros;SP;5556.82;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4100.36;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5391.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;124426.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;16634.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;794871.25;OUTRAS HIPÓTESES;66;
Réu;Cível Seguros;SP;75802.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;147475.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;49360.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;386873.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;837331.01;OUTRAS HIPÓTESES;136;
Réu;Cível Seguros;SP;95.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;58830.06;OUTRAS HIPÓTESES;18;
Réu;Cível Seguros;SP;14645.42;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8439.31;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1831040.83;OUTRAS HIPÓTESES;110;
Réu;Cível Seguros;SP;406614.09;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;13502.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11059.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3712.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2928.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2547.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8302.06;OUTRAS HIPÓTESES;13;
Réu;Cível Seguros;SP;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;17888.27;OUTRAS HIPÓTESES;13;
Réu;Cível Seguros;SP;13429.61;OUTRAS HIPÓTESES;11;
Réu;Cível Seguros;SP;196944.06;OUTRAS HIPÓTESES;35;47336.69
Réu;Cível Seguros;SP;8543.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;172203.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1507.72;OUTRAS HIPÓTESES;16;
Réu;Cível Seguros;SP;9010.26;OUTRAS HIPÓTESES;27;
Réu;Cível Seguros;SP;7756.49;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2078.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30860.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30695.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;31156.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30154.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4225.62;OUTRAS HIPÓTESES;9;
Réu;Cível Seguros;SP;166806.78;OUTRAS HIPÓTESES;32;
Réu;Cível Seguros;SP;136485.75;OUTRAS HIPÓTESES;56;
Réu;Cível Seguros;SP;2010.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5980.28;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8672.49;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;10906.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;81793.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2363.25;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;111235.32;OUTRAS HIPÓTESES;61;
Réu;Cível Seguros;SP;114307.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1020.46;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4942.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;142845.01;OUTRAS HIPÓTESES;0;
Réu;Cível Seguros;SP;654453.46;OUTRAS HIPÓTESES;8;
Réu;Cível Seguros;SP;59707.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;17183.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;105103.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11898;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11085.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;31699.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;104930.03;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4379.31;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;TO;278.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;TO;2252552.43;OUTRAS HIPÓTESES;;
Réu;Criminal;RJ;29839.66;OUTRAS HIPÓTESES;;
Réu;Criminal;RJ;0;OUTRAS HIPÓTESES;;
Réu;Criminal;RJ;;OUTRAS HIPÓTESES;;
Réu;Trabalhista;AL;1.37;OUTRAS HIPÓTESES;;
Réu;Trabalhista;CE;27538.88;OUTRAS HIPÓTESES;;
Réu;Trabalhista;CE;13237.23;OUTRAS HIPÓTESES;1;
Réu;Trabalhista;DF;316.9;OUTRAS HIPÓTESES;;
Réu;Trabalhista;DF;1028.79;OUTRAS HIPÓTESES;13;
Réu;Trabalhista;DF;2.55;OUTRAS HIPÓTESES;;
Réu;Trabalhista;MG;39518.15;OUTRAS HIPÓTESES;;
Réu;Trabalhista;MG;25201.98;OUTRAS HIPÓTESES;;
Réu;Trabalhista;MG;3286.44;OUTRAS HIPÓTESES;;
Réu;Trabalhista;MG;13769.44;OUTRAS HIPÓTESES;;
Réu;Trabalhista;MG;3227.66;OUTRAS HIPÓTESES;3;
Réu;Trabalhista;MG;103668.66;OUTRAS HIPÓTESES;7;
Réu;Trabalhista;MG;4929.67;OUTRAS HIPÓTESES;;
Réu;Trabalhista;MG;4929.67;OUTRAS HIPÓTESES;;
